Test Program,Module,Test Instance Name,Parent Flow,Test Template,Test Parameters,Is MTT
Class_NVL_P16C,_,STARTPWRCPU_SubFlow_STARTPRL3CPU::POWER_X_MEASURE_E_STARTPWRCPU_X_X_X_X_DLVR_PS7_CCF_V1_RECOVERY_CPU0,STARTPRL3CPU_SubFlow,AnalogDcTC,"AlarmPortRedirect=""ENABLED""; BypassPort=-1; DataBaseFile=PTH_POWER_CXPKGS7_Rules.PTHSICCInputControl(""./InputFiles/D28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V1.json"",""./InputFiles/H16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V1.json"",""./InputFiles/HX/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V1.json"",""./InputFiles/P16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V1.json"",""./InputFiles/S8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V1.json"",""./InputFiles/S16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V1.json"",""./InputFiles/S28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V1.json"",""./InputFiles/U8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V1.json"",""./InputFiles/UL6/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V1.json""); DatalogLevel=""ALL""; FlushLevels=""ENABLED""; InstanceSummaryMode=""Enabled""; LevelsTc=""IPC::PTH_POWER_CXPKGS7::PWR_VCCIA_0P70V_NOM""; LogLevel=""Enabled""; Patlist=""pth_cpu_sicc_ph2all_dcm3_ccf_list""; Pins=""VCCIA""; SamplingCount=""35""; TimingsTc=""CPU_IP_BASE::cpu_fun_timing_mts100_tstprtclk50_tck100""; TriggerMapName=""IPC::PTH_POWER_CXPKGS7::sicc_0p70_24A_TriggerMap""",Yes
Class_NVL_P16C,_,STARTPWRCPU_SubFlow_STARTPRL3CPU::POWER_X_MEASURE_E_STARTPWRCPU_X_X_X_X_DLVR_PS7_CCF_V1_RECOVERY_CPU0_DARK,STARTPRL3CPU_SubFlow,AnalogDcTC,"AlarmPortRedirect=""ENABLED""; BypassPort=-1; DataBaseFile=PTH_POWER_CXPKGS7_Rules.PTHSICCInputControl(""./InputFiles/D28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V1.json"",""./InputFiles/H16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V1.json"",""./InputFiles/HX/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V1.json"",""./InputFiles/P16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V1.json"",""./InputFiles/S8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V1.json"",""./InputFiles/S16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V1.json"",""./InputFiles/S28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V1.json"",""./InputFiles/U8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V1.json"",""./InputFiles/UL6/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V1.json""); DatalogLevel=""ALL""; FlushLevels=""ENABLED""; InstanceSummaryMode=""Enabled""; LevelsTc=""IPC::PTH_POWER_CXPKGS7::PWR_VCCIA_0P70V_NOM""; LogLevel=""Enabled""; Patlist=""pth_cpu_sicc_ph2all_dcm3_dark_ccf_list""; Pins=""VCCIA""; SamplingCount=""35""; TimingsTc=""CPU_IP_BASE::cpu_fun_timing_mts100_tstprtclk50_tck100""; TriggerMapName=""IPC::PTH_POWER_CXPKGS7::sicc_0p70_24A_TriggerMap""",Yes
Class_NVL_P16C,_,STARTPWRCPU_SubFlow_STARTPRL3CPU::POWER_X_MEASURE_E_STARTPWRCPU_X_X_X_X_DLVR_PS7_CCF_V2_CPU0,STARTPRL3CPU_SubFlow,AnalogDcTC,"AlarmPortRedirect=""ENABLED""; BypassPort=-1; DataBaseFile=PTH_POWER_CXPKGS7_Rules.PTHSICCInputControl(""./InputFiles/D28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V2.json"",""./InputFiles/H16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V2.json"",""./InputFiles/HX/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V2.json"",""./InputFiles/P16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V2.json"",""./InputFiles/S8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V2.json"",""./InputFiles/S16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V2.json"",""./InputFiles/S28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V2.json"",""./InputFiles/U8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V2.json"",""./InputFiles/UL6/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V2.json""); DatalogLevel=""ALL""; FlushLevels=""ENABLED""; InstanceSummaryMode=""Enabled""; LevelsTc=""IPC::PTH_POWER_CXPKGS7::PWR_VCCIA_0P95V_NOM""; LogLevel=""Enabled""; Patlist=""pth_cpu_sicc_ph2all_dcm3_ccf_list""; Pins=""VCCIA""; SamplingCount=""35""; TimingsTc=""CPU_IP_BASE::cpu_fun_timing_mts100_tstprtclk50_tck100""; TriggerMapName=""IPC::PTH_POWER_CXPKGS7::sicc_0p95_24A_TriggerMap""",Yes
Class_NVL_P16C,_,STARTPWRCPU_SubFlow_STARTPRL3CPU::POWER_X_MEASURE_E_STARTPWRCPU_X_X_X_X_DLVR_PS7_CCF_V2_CPU0_DARK,STARTPRL3CPU_SubFlow,AnalogDcTC,"AlarmPortRedirect=""ENABLED""; BypassPort=-1; DataBaseFile=PTH_POWER_CXPKGS7_Rules.PTHSICCInputControl(""./InputFiles/D28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V2.json"",""./InputFiles/H16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V2.json"",""./InputFiles/HX/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V2.json"",""./InputFiles/P16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V2.json"",""./InputFiles/S8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V2.json"",""./InputFiles/S16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V2.json"",""./InputFiles/S28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V2.json"",""./InputFiles/U8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V2.json"",""./InputFiles/UL6/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V2.json""); DatalogLevel=""ALL""; FlushLevels=""ENABLED""; InstanceSummaryMode=""Enabled""; LevelsTc=""IPC::PTH_POWER_CXPKGS7::PWR_VCCIA_0P95V_NOM""; LogLevel=""Enabled""; Patlist=""pth_cpu_sicc_ph2all_dcm3_dark_ccf_list""; Pins=""VCCIA""; SamplingCount=""35""; TimingsTc=""CPU_IP_BASE::cpu_fun_timing_mts100_tstprtclk50_tck100""; TriggerMapName=""IPC::PTH_POWER_CXPKGS7::sicc_0p95_24A_TriggerMap""",Yes
Class_NVL_P16C,_,STARTPWRCPU_SubFlow_STARTPRL3CPU::POWER_X_MEASURE_E_STARTPWRCPU_X_X_X_X_DLVR_PS7_CCF_V2_RECOVERY_CPU0,STARTPRL3CPU_SubFlow,AnalogDcTC,"AlarmPortRedirect=""ENABLED""; BypassPort=-1; DataBaseFile=PTH_POWER_CXPKGS7_Rules.PTHSICCInputControl(""./InputFiles/D28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V2.json"",""./InputFiles/H16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V2.json"",""./InputFiles/HX/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V2.json"",""./InputFiles/P16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V2.json"",""./InputFiles/S8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V2.json"",""./InputFiles/S16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V2.json"",""./InputFiles/S28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V2.json"",""./InputFiles/U8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V2.json"",""./InputFiles/UL6/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_V2.json""); DatalogLevel=""ALL""; FlushLevels=""ENABLED""; InstanceSummaryMode=""Enabled""; LevelsTc=""IPC::PTH_POWER_CXPKGS7::PWR_VCCIA_0P95V_NOM""; LogLevel=""Enabled""; Patlist=""pth_cpu_sicc_ph2all_dcm3_ccf_list""; Pins=""VCCIA""; SamplingCount=""35""; TimingsTc=""CPU_IP_BASE::cpu_fun_timing_mts100_tstprtclk50_tck100""; TriggerMapName=""IPC::PTH_POWER_CXPKGS7::sicc_0p95_24A_TriggerMap""",Yes
Class_NVL_P16C,_,STARTPWRCPU_SubFlow_STARTPRL3CPU::POWER_X_MEASURE_E_STARTPWRCPU_X_X_X_X_DLVR_PS7_CCF_V2_RECOVERY_CPU0_DARK,STARTPRL3CPU_SubFlow,AnalogDcTC,"AlarmPortRedirect=""ENABLED""; BypassPort=-1; DataBaseFile=PTH_POWER_CXPKGS7_Rules.PTHSICCInputControl(""./InputFiles/D28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V2.json"",""./InputFiles/H16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V2.json"",""./InputFiles/HX/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V2.json"",""./InputFiles/P16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V2.json"",""./InputFiles/S8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V2.json"",""./InputFiles/S16/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V2.json"",""./InputFiles/S28/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V2.json"",""./InputFiles/U8/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V2.json"",""./InputFiles/UL6/AnalogDcTc_NVL_C816P_CLASS_DLVR_DCM3_CCF_DARK_V2.json""); DatalogLevel=""ALL""; FlushLevels=""ENABLED""; InstanceSummaryMode=""Enabled""; LevelsTc=""IPC::PTH_POWER_CXPKGS7::PWR_VCCIA_0P95V_NOM""; LogLevel=""Enabled""; Patlist=""pth_cpu_sicc_ph2all_dcm3_dark_ccf_list""; Pins=""VCCIA""; SamplingCount=""35""; TimingsTc=""CPU_IP_BASE::cpu_fun_timing_mts100_tstprtclk50_tck100""; TriggerMapName=""IPC::PTH_POWER_CXPKGS7::sicc_0p95_24A_TriggerMap""",Yes
Class_NVL_P16C,_,STARTPWRCPU_SubFlow_STARTPRL3CPU::POWER_X_PATCONFIG_E_STARTPWRCPU_X_X_X_X_DLVR_DELAY_DBG,STARTPRL3CPU_SubFlow,PrimePatConfigTestMethod,"BypassPort=-1; ConfigurationFile=""./InputFiles/PTH.patconfigsetpoints.json""; LogLevel=""Disabled""; SetPoint=""DLVR_DELAY""",Yes
Class_NVL_P16C,_,STARTPWRCPU_SubFlow_STARTPRL3CPU::POWER_X_SCREEN_E_STARTPWRCPU_X_X_X_X_CAL_CPU0,STARTPRL3CPU_SubFlow,ScreenTC,"ScreenTestSet=""CLASS_POWER_CALC""; ScreenTestsFile=PTH_POWER_CXPKGS7_Rules.PTHSICCInputControl(""./InputFiles/D28/ScreenTC_NVL_C816P_CLASS_POWER_CALC.txt"",""./InputFiles/H16/ScreenTC_NVL_C816P_CLASS_POWER_CALC.txt"",""./InputFiles/HX/ScreenTC_NVL_C816P_CLASS_POWER_CALC.txt"",""./InputFiles/P16/ScreenTC_NVL_C816P_CLASS_POWER_CALC.txt"",""./InputFiles/S8/ScreenTC_NVL_C816P_CLASS_POWER_CALC.txt"",""./InputFiles/S16/ScreenTC_NVL_C816P_CLASS_POWER_CALC.txt"",""./InputFiles/S28/ScreenTC_NVL_C816P_CLASS_POWER_CALC.txt"",""./InputFiles/U8/ScreenTC_NVL_C816P_CLASS_POWER_CALC.txt"",""./InputFiles/UL6/ScreenTC_NVL_C816P_CLASS_POWER_CALC.txt"")",Yes
Class_NVL_P16C,_,STARTPWRCPU_SubFlow_STARTPRL3CPU::POWER_X_SCREEN_E_STARTPWRCPU_X_X_X_X_INIT_CPU0,STARTPRL3CPU_SubFlow,ScreenTC,"ScreenTestSet=""CLASS_POWER_INIT""; ScreenTestsFile=""./InputFiles/ScreenTC_NVL_C816P_CLASS_POWER_INIT.txt""",Yes
Class_NVL_P16C,_,STARTPWRCPU_SubFlow_STARTPRL3CPU::POWER_X_TDAU_E_STARTPWRCPU_X_X_X_X_TEMP1_CPU0,STARTPRL3CPU_SubFlow,PrimeThermalSingleMeasurementTestMethod,"LowerTolerance=""30""; PinNames=""IPC::CPU_TDAU0""; UpperTolerance=""30""; UserVarStoreNames=""PTH_POWER_CXPKGS7::PTH_POWER_CXPKGS7.tdau_cpu_sicc_1""",Yes
Class_NVL_P16C,_,STARTPWRCPU_SubFlow_STARTPRL3CPU::POWER_X_TDAU_E_STARTPWRCPU_X_X_X_X_TEMP2_CPU0,STARTPRL3CPU_SubFlow,PrimeThermalSingleMeasurementTestMethod,"LowerTolerance=""30""; PinNames=""IPC::CPU_TDAU0""; UpperTolerance=""30""; UserVarStoreNames=""PTH_POWER_CXPKGS7::PTH_POWER_CXPKGS7.tdau_cpu_sicc_2""",Yes
Class_NVL_P16C,_,TPI_TIMETRK_CXX_FIRST_STARTPRL3CPU_STARTPRL3CPU::CTRL_X_TIMETRACK_K_STARTPRL3CPU_X_X_X_X_TIMERSTART,STARTPRL3CPU_SubFlow,TimeTracker,"Argument=""STARTPRL3CPU""; TestMode=""START""",Yes
Class_NVL_P16C,_,TPI_TIMETRK_CXX_LAST_STARTPRL3CPU_STARTPRL3CPU::CTRL_X_TIMETRACK_K_STARTPRL3CPU_X_X_X_X_TIMERSTOP,STARTPRL3CPU_SubFlow,TimeTracker,"Argument=""STARTPRL3CPU""; TestMode=""STOP""",Yes
Class_NVL_P16C,_,STARTHPTPDRVCPU_SubFlow_STARTPRL4CPU::CTRL_X_AUX_K_STARTHPTPDRVCPU_X_X_X_X_FLWFLG,STARTPRL4CPU_SubFlow,AuxiliaryTC,"DataType=""Integer""; Expression=""1""; PostInstance=__shared__::TpRule.If_CLASS_NVL_S52C(""PrimeSetAdditionalCurrentDieIds(""+__shared__::DFFVars.DIEID_CPU1+"")"",""""); PreInstance=""SetCurrentDieId("" + __shared__::DFFVars.DIEID_CPU + "")""; ResultPort=""1""",Yes
Class_NVL_P16C,_,STARTHPTPDRVCPU_SubFlow_STARTPRL4CPU::CTRL_X_AUX_K_STARTHPTPDRVCPU_X_X_X_X_FLWSKP,STARTPRL4CPU_SubFlow,AuxiliaryTC,"BypassPort=__shared__::FlwSkpCollect.FlwSkpRule(2,1,1,1,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1); DataType=""Integer""; Expression=""1""; ResultPort=""1""",Yes
Class_NVL_P16C,_,TPI_TIMETRK_CXX_FIRST_STARTPRL4CPU_STARTPRL4CPU::CTRL_X_TIMETRACK_K_STARTPRL4CPU_X_X_X_X_TIMERSTART,STARTPRL4CPU_SubFlow,TimeTracker,"Argument=""STARTPRL4CPU""; TestMode=""START""",Yes
Class_NVL_P16C,_,TPI_TIMETRK_CXX_LAST_STARTPRL4CPU_STARTPRL4CPU::CTRL_X_TIMETRACK_K_STARTPRL4CPU_X_X_X_X_TIMERSTOP,STARTPRL4CPU_SubFlow,TimeTracker,"Argument=""STARTPRL4CPU""; TestMode=""STOP""",Yes
Class_NVL_P16C,_,CTRL_X_SCREEN_K_ALARM_X_X_X_X_BIN,TPI_BASE_XXX_ALARM,ScreenTC,"ScreenTestSet=""ChkAlarm""; ScreenTestsFile=""./InputFiles/Check_alarm.txt""",No
Class_NVL_P16C,_,CTRL_X_RUNCALLBACK_K_BEGIN_X_X_X_X_LOADVMIN,TPI_BASE_XXX_BEGIN,RunCallback,"BypassPort=TPI_BASE_XXX_Rules.VMINFORWARDING(1,1,1,-1,-1,1,-1); Callback=""LoadVminFromDFF""",No
Class_NVL_P16C,_,CTRL_X_AUX_K_FACT_X_X_X_X_LABVFCHK,TPI_BASE_XXX_FACT,AuxiliaryTC,"DataType=""String""; Expression=""Substring([__shared__::SCVars.SC_FACILITYID],0,3) == 'GDL'""; ResultPort=""[R]?2:1""; Storage=""UserVar""",No
Class_NVL_P16C,_,CTRL_X_SCREEN_K_FACT_X_X_X_X_KLOTREBIN,TPI_BASE_XXX_FACT,ScreenTC,"BypassPort=TPI_BASE_XXX_Rules.BOM_Klot(-1,1,1,1,1,1,1,1,1,1,1,1,1); ScreenTestSet=""KLOTB56""; ScreenTestsFile=""./InputFiles/TPI_BASE_XXX_ScreenTest.txt""",No
Class_NVL_P16C,_,CTRL_X_RUNCALLBACK_K_FINAL_X_X_X_X_PRINTMETRICS,TPI_BASE_XXX_FINAL,RunCallback,"Callback=""VminPrintMetrics""; LogLevel=""Disabled""",No
Class_NVL_P16C,_,CTRL_X_SAMPLERATE_E_FINAL_X_X_X_X_METRICRATE,TPI_BASE_XXX_FINAL,PrimeSampleRateTestMethod,"SampleOption=""DUT_SAMPLING""; SamplingRateValue=__shared__::TpRule.If_FacilityID_GDL(""25"",""200"")",No
Class_NVL_P16C,_,CTRL_X_SCREEN_K_FINAL_X_X_X_X_REJECTFORK,TPI_BASE_XXX_FINAL,ScreenTC,"PostInstance=__shared__::FlwSkpCollect.if_ahmt("""",""TimeTrackerStop(FINAL)""); ScreenTestSet=""RejectFork""; ScreenTestsFile=""../../../../Shared/BaseInputs/Common/Common_Files/ScreenTest_TP_Knob.txt""",No
Class_NVL_P16C,_,CTRL_X_AUX_K_START_X_X_X_X_CLEAR69FLAG,TPI_BASE_XXX_START,AuxiliaryTC,"DataType=""Integer""; Expression=""1 - 1""; ResultToken=""__shared__::TP_KNOB.Bin69_FLG""; Storage=""UserVar""",No
Class_NVL_P16C,_,CTRL_X_AUX_K_START_X_X_X_X_CLEARSTARTFLAG,TPI_BASE_XXX_START,RunCallback,"Callback=""WriteSharedStorage""; Parameters=""--token G.U.S.StartTopFlowFlag --value FAIL""",No
Class_NVL_P16C,_,CTRL_X_AUX_K_START_X_X_X_X_SETINITGSDSCHECK,TPI_BASE_XXX_START,AuxiliaryTC,"DataType=""String""; Expression=""[G.L.S.INITFLAG] == 'PASS'""; PostInstance=""LogUserVarCollection(--collection __shared__::SCVars --writeonce)""; ResultPort=""[R] == true?1:0""; Storage=""SharedStorage""",No
Class_NVL_P16C,_,CTRL_X_AUX_K_START_X_X_X_X_SETTPSGSDSCHECK,TPI_BASE_XXX_START,AuxiliaryTC,"DataType=""String""; Expression=""[G.U.S.TESTPLANSTARTTFLAG] == 'PASS'""; ResultPort=""[R] == true?1:0""; Storage=""SharedStorage""",No
Class_NVL_P16C,_,CTRL_X_RUNCALLBACK_K_START_X_X_X_X_RESETMETRICS,TPI_BASE_XXX_START,RunCallback,"Callback=""VminResetMetrics""; LogLevel=""Disabled""",No
Class_NVL_P16C,_,CTRL_X_UC_E_START_X_X_X_X_CONSOLE_PRINT,TPI_BASE_XXX_START,UserCodeTC,"BypassPort=__shared__::TpRule.If_FacilityID_GDL(-1,1); InputFile=""./InputFiles/tos_util.cs""; Method=""Console_Print""; NamespaceClass=""TosUtil.Logging""",No
Class_NVL_P16C,_,CTRL_X_AUX_K_STARTPOST_X_X_X_X_SETSTARTFLAGPASS,TPI_BASE_XXX_STARTPOST_STARTPOST,RunCallback,"Callback=""WriteSharedStorage""; Parameters=""--token G.U.S.StartTopFlowFlag --value PASS""",No
Class_NVL_P16C,_,CTRL_X_SCREEN_K_STARTPREPRL1_X_X_X_X_CSETOKEN,TPI_BASE_XXX_STARTPREPRL1,ScreenTC,"BypassPort=TPI_BASE_XXX_Rules.CSETOKEN(-1,-1,-1,-1,-1,-1,-1,1); ScreenTestSet=TPI_BASE_XXX_Rules.CSETOKEN(""SetCSECCDFF"",""SetCSECCDFFRC"",""SetCSEPCDFF"",""SetOLBCC"",""SetOLBCCRC"",""SetOLBPC"",""SetOLBPC"",""SetCSECCDFF""); ScreenTestsFile=""./InputFiles/ScreenTest_SetCSEDFF.txt""",No
Class_NVL_P16C,_,CTRL_X_SCREEN_K_STARTPREPRL1_X_X_X_X_FUSETPNAME,TPI_BASE_XXX_STARTPREPRL1,ScreenTC,"BypassPort=TPI_BASE_XXX_Rules.FUSETPNAME_bypass_global(-1,1,1); ScreenTestSet=TPI_BASE_XXX_Rules.FUSETPNAME_screen(""FUSE_SHORT_TP_NAME_RC"",""FUSE_SHORT_TP_NAME""); ScreenTestsFile=""./InputFiles/Fuse_TPName_Screentest.txt""",No
Class_NVL_P16C,_,CTRL_X_SCREEN_K_STARTPREPRL1_X_X_X_X_MPSSKIPUNIT,TPI_BASE_XXX_STARTPREPRL1,ScreenTC,"BypassPort=TPI_BASE_XXX_Rules.MPSSKIPUNIT(-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1); ScreenTestSet=TPI_BASE_XXX_Rules.MPSSKIPUNIT(""SPBICS2"",""SQAS1"",""SQAS1"",""SQAS1"",""SQAS1"",""SQAS1"",""SQAS1"",""SQAS1"",""SQAS1"",""SQAS1"",""SQAS1"",""SQAS1"",""SQAS1"",""SPBICS2""); ScreenTestsFile=""./InputFiles/MPS_Skip_Screen.txt""",No
Class_NVL_P16C,_,CTRL_X_SCREEN_K_STARTPREPRL1_X_X_X_X_SETDFFDIESLCT,TPI_BASE_XXX_STARTPREPRL1,ScreenTC,"BypassPort=__shared__::GlobalRule.primaryoptype(-1,-1,1,1,1,1,1,1,1,1); PreInstance=""SetCurrentDieId(PKG)""; ScreenTestSet=""SC_DIESLCT""; ScreenTestsFile=""./InputFiles/TPI_BASE_XXX_ScreenTest.txt""",No
Class_NVL_P16C,_,CTRL_X_SCREEN_K_FINAL_X_X_X_X_REJECTFORK,TPI_DFF_XXX_FINAL,ScreenTC,"PostInstance=""PrintToItuff(--body_type strgval --body_data G.U.S.CurrentSoftBin --tname_suf _CurrentSoftBin)""; PreInstance=""EvaluateExpression(--expression GetCurrentSoftBin() --result G.U.S.CurrentSoftBin)""; ScreenTestSet=""RejectFork""; ScreenTestsFile=""../../../../Shared/BaseInputs/Common/Common_Files/ScreenTest_TP_Knob.txt""",No
Class_NVL_P16C,_,DFFX_X_DFFENDFLOW_K_FINAL_X_X_X_X_DFFVAL,TPI_DFF_XXX_FINAL,PrimeDffEndOfFlowValidationTestMethod,"BypassPort=TPI_DFF_XXX_Rules.DFFX_X_DFFENDFLOW_K_FINAL_X_X_X_X_DFFVAL_BypassPort(1,-1,-1,1); LogLevel=""Disabled""",No
Class_NVL_P16C,_,DFFX_X_DFFREAD_K_STARTPREPRL1_X_X_X_X_DFFREAD,TPI_DFF_XXX_STARTPREPRL1,PrimeDffReadTestMethod,"EnabledModules=__shared__::TpRule.If_CLASS_NVL_S28C(__shared__::DieIndic.AllDie(""NONKILL"",""NONKILL""),""NONKILL"")",No
Class_NVL_P16C,_,DFFX_X_PRIMEULT_K_STARTPREPRL1_X_X_X_X_BASEULT,TPI_DFF_XXX_STARTPREPRL1,ULTLoggerTC,"BypassPort=TPI_DFF_XXX_Rules.If_P16C_Z0(1,TPI_DFF_XXX_Rules.BASEULT(1,-1,-1)); DieId=__shared__::DFFVars.DIEID_BASE; LogLevel=""Disabled""; SetUltDataPerDieId=""DISABLED""; ValueExpression=__shared__::DFFVars.DIEID_BAS_IDENTIFIER",No
